position,track_title,artist_raw,release_id,artist_clean,cover_url,thumb_url,styles,genres,year,album_title,album_artist
A1,Bad Boy (Remix Version),Miami Sound Machine,1529639,Miami Sound Machine,https://i.discogs.com/HlIlKoCw8S5l2CWLaVfBGWRpU6cfJyfnzI4uEieiJsA/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Mjk2/MzktMTYzMzIyODAx/Ni03MDE3LnBuZw.jpeg,https://i.discogs.com/8kApscdqNr5BjlVplzjLLIzrTRjM3HQkQp2kBwSj3es/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Mjk2/MzktMTYzMzIyODAx/Ni03MDE3LnBuZw.jpeg,"House, Pop Rap, Hi NRG, Funk, Disco","Electronic, Hip Hop, Funk / Soul",1986.0,Remix Hits,Various
A2,I Wonder If I Take You Home (Remix Version),Lisa Lisa & Cult Jam,1529639,Lisa Lisa & Cult Jam,https://i.discogs.com/HlIlKoCw8S5l2CWLaVfBGWRpU6cfJyfnzI4uEieiJsA/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Mjk2/MzktMTYzMzIyODAx/Ni03MDE3LnBuZw.jpeg,https://i.discogs.com/8kApscdqNr5BjlVplzjLLIzrTRjM3HQkQp2kBwSj3es/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Mjk2/MzktMTYzMzIyODAx/Ni03MDE3LnBuZw.jpeg,"House, Pop Rap, Hi NRG, Funk, Disco","Electronic, Hip Hop, Funk / Soul",1986.0,Remix Hits,Various
A3,The Finest (Remix Version),The S.O.S. Band,1529639,The S.O.S. Band,https://i.discogs.com/HlIlKoCw8S5l2CWLaVfBGWRpU6cfJyfnzI4uEieiJsA/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Mjk2/MzktMTYzMzIyODAx/Ni03MDE3LnBuZw.jpeg,https://i.discogs.com/8kApscdqNr5BjlVplzjLLIzrTRjM3HQkQp2kBwSj3es/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Mjk2/MzktMTYzMzIyODAx/Ni03MDE3LnBuZw.jpeg,"House, Pop Rap, Hi NRG, Funk, Disco","Electronic, Hip Hop, Funk / Soul",1986.0,Remix Hits,Various
B1,Girl If You Take Me Home (Remix Version),Full Force,1529639,Full Force,https://i.discogs.com/HlIlKoCw8S5l2CWLaVfBGWRpU6cfJyfnzI4uEieiJsA/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Mjk2/MzktMTYzMzIyODAx/Ni03MDE3LnBuZw.jpeg,https://i.discogs.com/8kApscdqNr5BjlVplzjLLIzrTRjM3HQkQp2kBwSj3es/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Mjk2/MzktMTYzMzIyODAx/Ni03MDE3LnBuZw.jpeg,"House, Pop Rap, Hi NRG, Funk, Disco","Electronic, Hip Hop, Funk / Soul",1986.0,Remix Hits,Various
B2,Saturday Love (Remix Version),Cherrelle,1529639,Cherrelle,https://i.discogs.com/HlIlKoCw8S5l2CWLaVfBGWRpU6cfJyfnzI4uEieiJsA/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Mjk2/MzktMTYzMzIyODAx/Ni03MDE3LnBuZw.jpeg,https://i.discogs.com/8kApscdqNr5BjlVplzjLLIzrTRjM3HQkQp2kBwSj3es/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Mjk2/MzktMTYzMzIyODAx/Ni03MDE3LnBuZw.jpeg,"House, Pop Rap, Hi NRG, Funk, Disco","Electronic, Hip Hop, Funk / Soul",1986.0,Remix Hits,Various
B3,You'll Rock (Remix Version),LL Cool J,1529639,LL Cool J,https://i.discogs.com/HlIlKoCw8S5l2CWLaVfBGWRpU6cfJyfnzI4uEieiJsA/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Mjk2/MzktMTYzMzIyODAx/Ni03MDE3LnBuZw.jpeg,https://i.discogs.com/8kApscdqNr5BjlVplzjLLIzrTRjM3HQkQp2kBwSj3es/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Mjk2/MzktMTYzMzIyODAx/Ni03MDE3LnBuZw.jpeg,"House, Pop Rap, Hi NRG, Funk, Disco","Electronic, Hip Hop, Funk / Soul",1986.0,Remix Hits,Various
A1,Por Um Amor Maior,Elis Regina,4869036,Elis Regina,https://i.discogs.com/H2bjmIBu2qPg3fTFATo_bgvRQ7YykbuEQhyGAnIhuys/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,https://i.discogs.com/kmrhH2IdHIn2YFBif2UwcLGTpUROMQ7I7waN-uXovPM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,MPB,Latin,1983.0,História Da Música Popular Brasileira - Francis Hime & Marcos Valle,Various
A2,Minha,Tamba Trio,4869036,Tamba Trio,https://i.discogs.com/H2bjmIBu2qPg3fTFATo_bgvRQ7YykbuEQhyGAnIhuys/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,https://i.discogs.com/kmrhH2IdHIn2YFBif2UwcLGTpUROMQ7I7waN-uXovPM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,MPB,Latin,1983.0,História Da Música Popular Brasileira - Francis Hime & Marcos Valle,Various
A3,Sem Mais Adeus,Elizeth Cardoso,4869036,Elizeth Cardoso,https://i.discogs.com/H2bjmIBu2qPg3fTFATo_bgvRQ7YykbuEQhyGAnIhuys/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,https://i.discogs.com/kmrhH2IdHIn2YFBif2UwcLGTpUROMQ7I7waN-uXovPM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,MPB,Latin,1983.0,História Da Música Popular Brasileira - Francis Hime & Marcos Valle,Various
A4,Atrás Da Porta,Elis Regina,4869036,Elis Regina,https://i.discogs.com/H2bjmIBu2qPg3fTFATo_bgvRQ7YykbuEQhyGAnIhuys/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,https://i.discogs.com/kmrhH2IdHIn2YFBif2UwcLGTpUROMQ7I7waN-uXovPM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,MPB,Latin,1983.0,História Da Música Popular Brasileira - Francis Hime & Marcos Valle,Various
A5,Pivete,Chico Buarque,4869036,Chico Buarque,https://i.discogs.com/H2bjmIBu2qPg3fTFATo_bgvRQ7YykbuEQhyGAnIhuys/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,https://i.discogs.com/kmrhH2IdHIn2YFBif2UwcLGTpUROMQ7I7waN-uXovPM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,MPB,Latin,1983.0,História Da Música Popular Brasileira - Francis Hime & Marcos Valle,Various
A6,Trocando Em Miúdos,Chico Buarque,4869036,Chico Buarque,https://i.discogs.com/H2bjmIBu2qPg3fTFATo_bgvRQ7YykbuEQhyGAnIhuys/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,https://i.discogs.com/kmrhH2IdHIn2YFBif2UwcLGTpUROMQ7I7waN-uXovPM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,MPB,Latin,1983.0,História Da Música Popular Brasileira - Francis Hime & Marcos Valle,Various
B1,Samba De Verão,Os Cariocas,4869036,Os Cariocas,https://i.discogs.com/H2bjmIBu2qPg3fTFATo_bgvRQ7YykbuEQhyGAnIhuys/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,https://i.discogs.com/kmrhH2IdHIn2YFBif2UwcLGTpUROMQ7I7waN-uXovPM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,MPB,Latin,1983.0,História Da Música Popular Brasileira - Francis Hime & Marcos Valle,Various
B2,Terra De Ninguém,Elis Regina,4869036,Elis Regina,https://i.discogs.com/H2bjmIBu2qPg3fTFATo_bgvRQ7YykbuEQhyGAnIhuys/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,https://i.discogs.com/kmrhH2IdHIn2YFBif2UwcLGTpUROMQ7I7waN-uXovPM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,MPB,Latin,1983.0,História Da Música Popular Brasileira - Francis Hime & Marcos Valle,Various
B3,Preciso Aprender A Ser Só,Sylvia Telles,4869036,Sylvia Telles,https://i.discogs.com/H2bjmIBu2qPg3fTFATo_bgvRQ7YykbuEQhyGAnIhuys/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,https://i.discogs.com/kmrhH2IdHIn2YFBif2UwcLGTpUROMQ7I7waN-uXovPM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,MPB,Latin,1983.0,História Da Música Popular Brasileira - Francis Hime & Marcos Valle,Various
B4,Viola Enluarada,Marcos Valle,4869036,Marcos Valle,https://i.discogs.com/H2bjmIBu2qPg3fTFATo_bgvRQ7YykbuEQhyGAnIhuys/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,https://i.discogs.com/kmrhH2IdHIn2YFBif2UwcLGTpUROMQ7I7waN-uXovPM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,MPB,Latin,1983.0,História Da Música Popular Brasileira - Francis Hime & Marcos Valle,Various
B5,Pelas Ruas Do Recife,Marcos Valle,4869036,Marcos Valle,https://i.discogs.com/H2bjmIBu2qPg3fTFATo_bgvRQ7YykbuEQhyGAnIhuys/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,https://i.discogs.com/kmrhH2IdHIn2YFBif2UwcLGTpUROMQ7I7waN-uXovPM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,MPB,Latin,1983.0,História Da Música Popular Brasileira - Francis Hime & Marcos Valle,Various
B6,Com Mais De Trinta Anos,Cláudia,4869036,Cláudia,https://i.discogs.com/H2bjmIBu2qPg3fTFATo_bgvRQ7YykbuEQhyGAnIhuys/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,https://i.discogs.com/kmrhH2IdHIn2YFBif2UwcLGTpUROMQ7I7waN-uXovPM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4Njkw/MzYtMTM3Nzk4NTkz/OS00MDYyLmpwZWc.jpeg,MPB,Latin,1983.0,História Da Música Popular Brasileira - Francis Hime & Marcos Valle,Various
A1,Pega Ela De Montão,Jorge Ben,3269293,Jorge Ben,https://i.discogs.com/FvVflWHW2DUbcRREnhkGtv7UtPSuPNxZlWP9u4K6dCk/rs:fit/g:sm/q:90/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,https://i.discogs.com/sKTFUK68W0Oip8i9IX3R8aDk8BIAm8VrxP43H_BNjuA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,"MPB, Samba, Soul, Funk","Latin, Funk / Soul",1989.0,Benjor,Jorge Ben
A2,Miss X,Jorge Ben,3269293,Jorge Ben,https://i.discogs.com/FvVflWHW2DUbcRREnhkGtv7UtPSuPNxZlWP9u4K6dCk/rs:fit/g:sm/q:90/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,https://i.discogs.com/sKTFUK68W0Oip8i9IX3R8aDk8BIAm8VrxP43H_BNjuA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,"MPB, Samba, Soul, Funk","Latin, Funk / Soul",1989.0,Benjor,Jorge Ben
A3,Homem Do Espaço,Jorge Ben,3269293,Jorge Ben,https://i.discogs.com/FvVflWHW2DUbcRREnhkGtv7UtPSuPNxZlWP9u4K6dCk/rs:fit/g:sm/q:90/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,https://i.discogs.com/sKTFUK68W0Oip8i9IX3R8aDk8BIAm8VrxP43H_BNjuA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,"MPB, Samba, Soul, Funk","Latin, Funk / Soul",1989.0,Benjor,Jorge Ben
A4,Um Avião Me Informou,Jorge Ben,3269293,Jorge Ben,https://i.discogs.com/FvVflWHW2DUbcRREnhkGtv7UtPSuPNxZlWP9u4K6dCk/rs:fit/g:sm/q:90/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,https://i.discogs.com/sKTFUK68W0Oip8i9IX3R8aDk8BIAm8VrxP43H_BNjuA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,"MPB, Samba, Soul, Funk","Latin, Funk / Soul",1989.0,Benjor,Jorge Ben
B1,Norma Jean,Jorge Ben,3269293,Jorge Ben,https://i.discogs.com/FvVflWHW2DUbcRREnhkGtv7UtPSuPNxZlWP9u4K6dCk/rs:fit/g:sm/q:90/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,https://i.discogs.com/sKTFUK68W0Oip8i9IX3R8aDk8BIAm8VrxP43H_BNjuA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,"MPB, Samba, Soul, Funk","Latin, Funk / Soul",1989.0,Benjor,Jorge Ben
B2,Homem De Negócios,Jorge Ben,3269293,Jorge Ben,https://i.discogs.com/FvVflWHW2DUbcRREnhkGtv7UtPSuPNxZlWP9u4K6dCk/rs:fit/g:sm/q:90/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,https://i.discogs.com/sKTFUK68W0Oip8i9IX3R8aDk8BIAm8VrxP43H_BNjuA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,"MPB, Samba, Soul, Funk","Latin, Funk / Soul",1989.0,Benjor,Jorge Ben
B3,Cowboy Jorge,Jorge Ben,3269293,Jorge Ben,https://i.discogs.com/FvVflWHW2DUbcRREnhkGtv7UtPSuPNxZlWP9u4K6dCk/rs:fit/g:sm/q:90/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,https://i.discogs.com/sKTFUK68W0Oip8i9IX3R8aDk8BIAm8VrxP43H_BNjuA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,"MPB, Samba, Soul, Funk","Latin, Funk / Soul",1989.0,Benjor,Jorge Ben
B4,Mama África,Jorge Ben,3269293,Jorge Ben,https://i.discogs.com/FvVflWHW2DUbcRREnhkGtv7UtPSuPNxZlWP9u4K6dCk/rs:fit/g:sm/q:90/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,https://i.discogs.com/sKTFUK68W0Oip8i9IX3R8aDk8BIAm8VrxP43H_BNjuA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjky/OTMtMTU1MDc1NTgx/OS05NDU2LmpwZWc.jpeg,"MPB, Samba, Soul, Funk","Latin, Funk / Soul",1989.0,Benjor,Jorge Ben
A1,The Morning After,Curtis Hairston,23937206,Curtis Hairston,https://i.discogs.com/u707yXIOrUgDLxpaqu7G9juEH_n5wEcg4OIQY_D9Dh8/rs:fit/g:sm/q:90/h:450/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTM3/MjA2LTE2NTgyNjEy/MDItNjM3Ni5qcGVn.jpeg,https://i.discogs.com/VtJkD-1-pOQDiAL7szvE6uC4Wz9D0ZcEJQ36yfq_t5U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTM3/MjA2LTE2NTgyNjEy/MDItNjM3Ni5qcGVn.jpeg,"Boogie, Funk",Funk / Soul,1996.0,Classics R&B Collection Vol.10,Various
A2,Love On A Summer Night,The McCrarys,23937206,The McCrarys,https://i.discogs.com/u707yXIOrUgDLxpaqu7G9juEH_n5wEcg4OIQY_D9Dh8/rs:fit/g:sm/q:90/h:450/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTM3/MjA2LTE2NTgyNjEy/MDItNjM3Ni5qcGVn.jpeg,https://i.discogs.com/VtJkD-1-pOQDiAL7szvE6uC4Wz9D0ZcEJQ36yfq_t5U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTM3/MjA2LTE2NTgyNjEy/MDItNjM3Ni5qcGVn.jpeg,"Boogie, Funk",Funk / Soul,1996.0,Classics R&B Collection Vol.10,Various
A3,Shout For Joy,Dunn & Bruce Street,23937206,Dunn & Bruce Street,https://i.discogs.com/u707yXIOrUgDLxpaqu7G9juEH_n5wEcg4OIQY_D9Dh8/rs:fit/g:sm/q:90/h:450/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTM3/MjA2LTE2NTgyNjEy/MDItNjM3Ni5qcGVn.jpeg,https://i.discogs.com/VtJkD-1-pOQDiAL7szvE6uC4Wz9D0ZcEJQ36yfq_t5U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTM3/MjA2LTE2NTgyNjEy/MDItNjM3Ni5qcGVn.jpeg,"Boogie, Funk",Funk / Soul,1996.0,Classics R&B Collection Vol.10,Various
B1,Before I Let Go,Maze Featuring Frankie Beverly,23937206,Maze Featuring Frankie Beverly,https://i.discogs.com/u707yXIOrUgDLxpaqu7G9juEH_n5wEcg4OIQY_D9Dh8/rs:fit/g:sm/q:90/h:450/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTM3/MjA2LTE2NTgyNjEy/MDItNjM3Ni5qcGVn.jpeg,https://i.discogs.com/VtJkD-1-pOQDiAL7szvE6uC4Wz9D0ZcEJQ36yfq_t5U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTM3/MjA2LTE2NTgyNjEy/MDItNjM3Ni5qcGVn.jpeg,"Boogie, Funk",Funk / Soul,1996.0,Classics R&B Collection Vol.10,Various
B2,Roses Are Red,Mac Band Featuring The McCampbell Brothers,23937206,Mac Band Featuring The McCampbell Brothers,https://i.discogs.com/u707yXIOrUgDLxpaqu7G9juEH_n5wEcg4OIQY_D9Dh8/rs:fit/g:sm/q:90/h:450/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTM3/MjA2LTE2NTgyNjEy/MDItNjM3Ni5qcGVn.jpeg,https://i.discogs.com/VtJkD-1-pOQDiAL7szvE6uC4Wz9D0ZcEJQ36yfq_t5U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTM3/MjA2LTE2NTgyNjEy/MDItNjM3Ni5qcGVn.jpeg,"Boogie, Funk",Funk / Soul,1996.0,Classics R&B Collection Vol.10,Various
B3,Your Love Is All I Need,B.T. Express,23937206,B.T. Express,https://i.discogs.com/u707yXIOrUgDLxpaqu7G9juEH_n5wEcg4OIQY_D9Dh8/rs:fit/g:sm/q:90/h:450/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTM3/MjA2LTE2NTgyNjEy/MDItNjM3Ni5qcGVn.jpeg,https://i.discogs.com/VtJkD-1-pOQDiAL7szvE6uC4Wz9D0ZcEJQ36yfq_t5U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTM3/MjA2LTE2NTgyNjEy/MDItNjM3Ni5qcGVn.jpeg,"Boogie, Funk",Funk / Soul,1996.0,Classics R&B Collection Vol.10,Various
A1,Lover Why,Century,2485943,Century,https://i.discogs.com/Fsoof0zWYat_AgKrJylGZFVjLUVZ-gAuTvZMrMJspc8/rs:fit/g:sm/q:90/h:600/w:597/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0ODU5/NDMtMTcxNTQ1Njk4/Ni01MzgyLmpwZWc.jpeg,https://i.discogs.com/m9SETvwFl_Wiemah2FMX-oRlSzuqzIghL4uVZARARYs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0ODU5/NDMtMTcxNTQ1Njk4/Ni01MzgyLmpwZWc.jpeg,"Soundtrack, Pop Rock, Ballad, Synth-pop, Soul, Flamenco, Electro, Jazz-Funk, Folk Rock, Soul-Jazz","Electronic, Jazz, Rock, Funk / Soul, Pop, Stage & Screen",1985.0,Ti Ti Ti (Internacional),Various
